subscription_id,customer_id,product_category,deposit_product_id,product_name,subscription_date,maturity_date,months,amount,interest_rate,status,channel
S00003549,C001160,예금,DEP001,KB국민은행 KB star 정기예금,2022-02-20,2023-02-15,12,100000000,3.5,만기,영업점
S00005227,C001749,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-02-21,2032-02-19,0,2222472,0.1,유지,모바일
S00001702,C000579,적금,SAV002,하나은행 하나 청년도약계좌,2022-02-21,2023-02-16,12,3945168,4.0,만기,영업점
S00006575,C002241,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-02-21,2032-02-19,0,2540124,0.1,유지,모바일
S00003172,C001032,적금,SAV004,KB국민은행 KB 내맘대로 적금,2022-02-22,2023-02-17,12,1239132,3.5,연장,모바일
S00003369,C001102,예금,DEP006,하나은행 3·6·9 정기예금,2022-02-22,2022-08-21,6,100000000,3.6,만기,영업점
S00001776,C000602,적금,SAV005,NH농협은행 NH1934월복리적금,2022-02-22,2024-02-12,24,2934984,4.2,만기,인터넷
S00001137,C000397,적금,SAV002,하나은행 하나 청년도약계좌,2022-02-22,2023-02-17,12,8899176,4.0,해지,영업점
S00008024,C002778,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-02-22,2032-02-20,0,2962818,0.1,유지,모바일
S00006667,C002271,예금,DEP003,NH농협은행 NH올원 e예금,2022-02-23,2022-08-22,6,100000000,3.3,연장,인터넷
S00002438,C000798,예금,DEP005,IBK기업은행 i-ONE 정기예금,2022-02-23,2023-02-18,12,100000000,3.1,연장,영업점
S00005182,C001731,예금,DEP003,NH농협은행 NH올원 e예금,2022-02-23,2022-08-22,6,100000000,3.3,만기,인터넷
S00004730,C001566,예금,DEP004,우리은행 WON플러스 예금,2022-02-23,2023-02-18,12,100000000,3.4,연장,영업점
S00005474,C001843,예금,DEP002,신한은행 쏠편한 정기예금,2022-02-23,2023-02-18,12,100000000,3.2,만기,인터넷
S00003248,C001060,예금,DEP001,KB국민은행 KB star 정기예금,2022-02-23,2023-02-18,12,100000000,3.5,해지,영업점
S00006905,C002357,입출금,CHK002,KB국민은행 KB Star 입출금통장,2022-02-23,2032-02-21,0,776994,0.1,유지,영업점
S00007940,C002744,적금,SAV003,신한은행 청년 처음 적금,2022-02-24,2024-02-14,24,9202728,4.5,만기,인터넷
S00004709,C001558,입출금,CHK002,KB국민은행 KB Star 입출금통장,2022-02-24,2032-02-22,0,3863003,0.1,유지,영업점
S00005413,C001820,적금,SAV004,KB국민은행 KB 내맘대로 적금,2022-02-24,2023-02-19,12,2231580,3.5,만기,모바일
S00006873,C002343,예금,DEP004,우리은행 WON플러스 예금,2022-02-24,2023-02-19,12,100000000,3.4,만기,영업점
S00001402,C000489,예금,DEP001,KB국민은행 KB star 정기예금,2022-02-24,2023-02-19,12,100000000,3.5,만기,영업점
S00004944,C001644,적금,SAV005,NH농협은행 NH1934월복리적금,2022-02-24,2024-02-14,24,13376928,4.2,만기,인터넷
S00002925,C000949,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-02-24,2032-02-22,0,3020254,0.1,유지,모바일
S00008215,C002852,적금,SAV002,하나은행 하나 청년도약계좌,2022-02-24,2023-02-19,12,4821300,4.0,해지,영업점
S00006528,C002224,적금,SAV004,KB국민은행 KB 내맘대로 적금,2022-02-24,2023-02-19,12,1785096,3.5,만기,모바일
S00004766,C001580,적금,SAV003,신한은행 청년 처음 적금,2022-02-25,2024-02-15,24,10935192,4.5,만기,인터넷
S00005149,C001720,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-02-25,2032-02-23,0,2934909,0.1,유지,모바일
S00003642,C001191,적금,SAV003,신한은행 청년 처음 적금,2022-02-25,2024-02-15,24,5481264,4.5,연장,인터넷
S00002912,C000945,적금,SAV004,KB국민은행 KB 내맘대로 적금,2022-02-25,2023-02-20,12,7262712,3.5,해지,모바일
S00007134,C002437,적금,SAV001,KB국민은행 KB 청년희망적금,2022-02-26,2024-02-16,24,4311312,5.0,만기,영업점
S00004615,C001527,적금,SAV002,하나은행 하나 청년도약계좌,2022-02-26,2023-02-21,12,5638104,4.0,만기,영업점
S00001609,C000552,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-02-26,2032-02-24,0,2199280,0.1,유지,모바일
S00005622,C001904,적금,SAV001,KB국민은행 KB 청년희망적금,2022-02-26,2024-02-16,24,8242176,5.0,만기,영업점
S00004746,C001573,적금,SAV003,신한은행 청년 처음 적금,2022-02-26,2024-02-16,24,22788192,4.5,만기,인터넷
S00006805,C002319,예금,DEP005,IBK기업은행 i-ONE 정기예금,2022-02-26,2023-02-21,12,100000000,3.1,만기,영업점
S00004365,C001438,적금,SAV005,NH농협은행 NH1934월복리적금,2022-02-27,2024-02-17,24,9758544,4.2,만기,인터넷
S00006952,C002373,예금,DEP004,우리은행 WON플러스 예금,2022-02-27,2023-02-22,12,100000000,3.4,만기,영업점
S00003290,C001074,적금,SAV003,신한은행 청년 처음 적금,2022-02-27,2024-02-17,24,15840072,4.5,해지,인터넷
S00004335,C001427,예금,DEP002,신한은행 쏠편한 정기예금,2022-02-27,2023-02-22,12,100000000,3.2,만기,인터넷
S00007646,C002628,입출금,CHK001,신한은행 쏠편한 입출금 통장,2022-02-28,2032-02-26,0,2379627,0.1,유지,모바일
S00001947,C000653,적금,SAV005,NH농협은행 NH1934월복리적금,2022-02-28,2024-02-18,24,11132256,4.2,만기,인터넷
S00002281,C000755,예금,DEP003,NH농협은행 NH올원 e예금,2022-02-28,2022-08-27,6,100000000,3.3,만기,인터넷
S00008316,C002890,예금,DEP001,KB국민은행 KB star 정기예금,2022-02-28,2023-02-23,12,100000000,3.5,만기,영업점
S00000062,C000021,예금,DEP003,NH농협은행 NH올원 e예금,2022-02-28,2022-08-27,6,100000000,3.3,만기,인터넷
S00000069,C000023,예금,DEP003,NH농협은행 NH올원 e예금,2022-02-28,2022-08-27,6,100000000,3.3,해지,인터넷
S00006446,C002194,적금,SAV003,신한은행 청년 처음 적금,2022-03-01,2024-02-19,24,4076520,4.5,만기,인터넷
S00007631,C002623,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-03-01,2032-02-27,0,3917492,0.1,유지,모바일
S00007409,C002536,적금,SAV004,KB국민은행 KB 내맘대로 적금,2022-03-01,2023-02-24,12,5465124,3.5,만기,모바일
S00004707,C001557,적금,SAV002,하나은행 하나 청년도약계좌,2022-03-01,2023-02-24,12,1801716,4.0,해지,영업점
S00007890,C002725,예금,DEP004,우리은행 WON플러스 예금,2022-03-01,2023-02-24,12,100000000,3.4,해지,영업점
S00000747,C000264,예금,DEP003,NH농협은행 NH올원 e예금,2022-03-01,2022-08-28,6,100000000,3.3,만기,인터넷
S00001280,C000449,적금,SAV002,하나은행 하나 청년도약계좌,2022-03-02,2023-02-25,12,1452336,4.0,해지,영업점
S00004626,C001530,적금,SAV004,KB국민은행 KB 내맘대로 적금,2022-03-02,2023-02-25,12,1627776,3.5,연장,모바일
S00008027,C002779,입출금,CHK002,KB국민은행 KB Star 입출금통장,2022-03-02,2032-02-28,0,3316656,0.1,유지,영업점
S00003838,C001264,적금,SAV002,하나은행 하나 청년도약계좌,2022-03-02,2023-02-25,12,7945032,4.0,만기,영업점
S00004056,C001334,예금,DEP006,하나은행 3·6·9 정기예금,2022-03-02,2022-08-29,6,100000000,3.6,만기,영업점
S00001385,C000483,예금,DEP006,하나은행 3·6·9 정기예금,2022-03-02,2022-08-29,6,100000000,3.6,만기,영업점
S00000365,C000124,입출금,CHK001,신한은행 쏠편한 입출금 통장,2022-03-02,2032-02-28,0,197167,0.1,유지,모바일
S00003500,C001146,예금,DEP001,KB국민은행 KB star 정기예금,2022-03-02,2023-02-25,12,100000000,3.5,만기,영업점
S00002795,C000909,입출금,CHK002,KB국민은행 KB Star 입출금통장,2022-03-02,2032-02-28,0,551948,0.1,유지,영업점
S00002846,C000927,적금,SAV002,하나은행 하나 청년도약계좌,2022-03-02,2023-02-25,12,11327592,4.0,연장,영업점
S00003066,C000995,예금,DEP001,KB국민은행 KB star 정기예금,2022-03-03,2023-02-26,12,100000000,3.5,해지,영업점
S00002365,C000779,예금,DEP005,IBK기업은행 i-ONE 정기예금,2022-03-03,2023-02-26,12,100000000,3.1,연장,영업점
S00006864,C002340,예금,DEP006,하나은행 3·6·9 정기예금,2022-03-03,2022-08-30,6,100000000,3.6,만기,영업점
S00006548,C002231,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-03-03,2032-02-29,0,694681,0.1,유지,모바일
S00003212,C001047,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-03-03,2032-02-29,0,4630772,0.1,유지,모바일
S00006525,C002223,예금,DEP001,KB국민은행 KB star 정기예금,2022-03-03,2023-02-26,12,100000000,3.5,연장,영업점
S00006967,C002378,적금,SAV003,신한은행 청년 처음 적금,2022-03-03,2024-02-21,24,19847976,4.5,해지,인터넷
S00004574,C001511,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-03-03,2032-02-29,0,2399476,0.1,유지,모바일
S00005943,C002018,예금,DEP002,신한은행 쏠편한 정기예금,2022-03-03,2023-02-26,12,100000000,3.2,만기,인터넷
S00006836,C002331,적금,SAV005,NH농협은행 NH1934월복리적금,2022-03-03,2024-02-21,24,14589504,4.2,만기,인터넷
S00000682,C000240,예금,DEP002,신한은행 쏠편한 정기예금,2022-03-04,2023-02-27,12,100000000,3.2,만기,인터넷
S00004323,C001423,예금,DEP001,KB국민은행 KB star 정기예금,2022-03-04,2023-02-27,12,100000000,3.5,만기,영업점
S00001292,C000452,입출금,CHK002,KB국민은행 KB Star 입출금통장,2022-03-04,2032-03-01,0,373372,0.1,유지,영업점
S00002637,C000860,예금,DEP002,신한은행 쏠편한 정기예금,2022-03-04,2023-02-27,12,30535083,3.2,해지,인터넷
S00002583,C000843,예금,DEP004,우리은행 WON플러스 예금,2022-03-04,2023-02-27,12,100000000,3.4,만기,영업점
S00000681,C000239,입출금,CHK001,신한은행 쏠편한 입출금 통장,2022-03-04,2032-03-01,0,1745739,0.1,유지,모바일
S00003959,C001304,적금,SAV005,NH농협은행 NH1934월복리적금,2022-03-04,2024-02-22,24,16553136,4.2,연장,인터넷
S00000300,C000099,예금,DEP005,IBK기업은행 i-ONE 정기예금,2022-03-04,2023-02-27,12,100000000,3.1,해지,영업점
S00006359,C002163,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-03-05,2032-03-02,0,1964972,0.1,유지,모바일
S00002500,C000816,적금,SAV005,NH농협은행 NH1934월복리적금,2022-03-05,2024-02-23,24,14460168,4.2,만기,인터넷
S00002192,C000726,적금,SAV004,KB국민은행 KB 내맘대로 적금,2022-03-05,2023-02-28,12,2130864,3.5,해지,모바일
S00008596,C002999,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-03-05,2032-03-02,0,3192384,0.1,유지,모바일
S00004956,C001648,예금,DEP001,KB국민은행 KB star 정기예금,2022-03-05,2023-02-28,12,100000000,3.5,만기,영업점
S00001092,C000384,입출금,CHK001,신한은행 쏠편한 입출금 통장,2022-03-05,2032-03-02,0,124129,0.1,유지,모바일
S00004638,C001534,예금,DEP001,KB국민은행 KB star 정기예금,2022-03-05,2023-02-28,12,100000000,3.5,만기,영업점
S00006561,C002237,적금,SAV005,NH농협은행 NH1934월복리적금,2022-03-06,2024-02-24,24,20784960,4.2,만기,인터넷
S00007223,C002467,적금,SAV005,NH농협은행 NH1934월복리적금,2022-03-06,2024-02-24,24,16027920,4.2,만기,인터넷
S00003185,C001036,입출금,CHK002,KB국민은행 KB Star 입출금통장,2022-03-07,2032-03-04,0,2355043,0.1,유지,영업점
S00008435,C002937,예금,DEP001,KB국민은행 KB star 정기예금,2022-03-07,2023-03-02,12,100000000,3.5,만기,영업점
S00000582,C000202,예금,DEP001,KB국민은행 KB star 정기예금,2022-03-07,2023-03-02,12,100000000,3.5,연장,영업점
S00003162,C001029,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-03-07,2032-03-04,0,1627549,0.1,유지,모바일
S00006122,C002084,예금,DEP004,우리은행 WON플러스 예금,2022-03-07,2023-03-02,12,100000000,3.4,만기,영업점
S00005836,C001981,적금,SAV002,하나은행 하나 청년도약계좌,2022-03-07,2023-03-02,12,10801392,4.0,만기,영업점
S00005999,C002037,예금,DEP004,우리은행 WON플러스 예금,2022-03-07,2023-03-02,12,100000000,3.4,만기,영업점
S00004975,C001656,적금,SAV005,NH농협은행 NH1934월복리적금,2022-03-07,2024-02-25,24,5969232,4.2,해지,인터넷
S00004212,C001385,예금,DEP006,하나은행 3·6·9 정기예금,2022-03-08,2022-09-04,6,100000000,3.6,만기,영업점
S00000516,C000176,적금,SAV002,하나은행 하나 청년도약계좌,2022-03-08,2023-03-03,12,5480652,4.0,해지,영업점
S00004904,C001627,예금,DEP004,우리은행 WON플러스 예금,2022-03-08,2023-03-03,12,100000000,3.4,만기,영업점
S00008196,C002843,예금,DEP005,IBK기업은행 i-ONE 정기예금,2022-03-09,2023-03-04,12,100000000,3.1,만기,영업점
S00007947,C002746,적금,SAV003,신한은행 청년 처음 적금,2022-03-09,2024-02-27,24,13316880,4.5,만기,인터넷
S00000214,C000074,예금,DEP006,하나은행 3·6·9 정기예금,2022-03-09,2022-09-05,6,100000000,3.6,만기,영업점
S00007535,C002584,적금,SAV003,신한은행 청년 처음 적금,2022-03-10,2024-02-28,24,12314112,4.5,해지,인터넷
S00004184,C001376,적금,SAV001,KB국민은행 KB 청년희망적금,2022-03-10,2024-02-28,24,12227976,5.0,만기,영업점
S00001072,C000376,적금,SAV003,신한은행 청년 처음 적금,2022-03-10,2024-02-28,24,7748952,4.5,만기,인터넷
S00008587,C002996,입출금,CHK001,신한은행 쏠편한 입출금 통장,2022-03-10,2032-03-07,0,2216102,0.1,유지,모바일
S00002138,C000712,입출금,CHK001,신한은행 쏠편한 입출금 통장,2022-03-11,2032-03-08,0,4817617,0.1,유지,모바일
S00004309,C001419,적금,SAV001,KB국민은행 KB 청년희망적금,2022-03-11,2024-02-29,24,12940200,5.0,연장,영업점
S00000232,C000080,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-03-11,2032-03-08,0,1201806,0.1,유지,모바일
S00000163,C000057,적금,SAV001,KB국민은행 KB 청년희망적금,2022-03-11,2024-02-29,24,8721768,5.0,만기,영업점
S00003073,C000997,예금,DEP004,우리은행 WON플러스 예금,2022-03-12,2023-03-07,12,100000000,3.4,만기,영업점
S00003749,C001231,입출금,CHK002,KB국민은행 KB Star 입출금통장,2022-03-12,2032-03-09,0,1294711,0.1,유지,영업점
S00002753,C000895,예금,DEP001,KB국민은행 KB star 정기예금,2022-03-12,2023-03-07,12,100000000,3.5,만기,영업점
S00004694,C001553,적금,SAV003,신한은행 청년 처음 적금,2022-03-12,2024-03-01,24,20834832,4.5,해지,인터넷
S00006659,C002268,예금,DEP002,신한은행 쏠편한 정기예금,2022-03-12,2023-03-07,12,100000000,3.2,만기,인터넷
S00007769,C002678,적금,SAV002,하나은행 하나 청년도약계좌,2022-03-13,2023-03-08,12,8279796,4.0,연장,영업점
S00001281,C000449,적금,SAV005,NH농협은행 NH1934월복리적금,2022-03-13,2024-03-02,24,4310184,4.2,연장,인터넷
S00005243,C001753,적금,SAV003,신한은행 청년 처음 적금,2022-03-13,2024-03-02,24,11324856,4.5,만기,인터넷
S00001846,C000623,적금,SAV004,KB국민은행 KB 내맘대로 적금,2022-03-13,2023-03-08,12,11275092,3.5,만기,모바일
S00005035,C001675,입출금,CHK001,신한은행 쏠편한 입출금 통장,2022-03-13,2032-03-10,0,3399714,0.1,유지,모바일
S00001749,C000593,적금,SAV004,KB국민은행 KB 내맘대로 적금,2022-03-13,2023-03-08,12,5591892,3.5,해지,모바일
S00008147,C002825,적금,SAV002,하나은행 하나 청년도약계좌,2022-03-14,2023-03-09,12,1202160,4.0,연장,영업점
S00006955,C002375,입출금,CHK002,KB국민은행 KB Star 입출금통장,2022-03-14,2032-03-11,0,1774236,0.1,유지,영업점
S00008157,C002828,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2022-03-15,2032-03-12,0,1828853,0.1,유지,모바일
S00001678,C000572,예금,DEP006,하나은행 3·6·9 정기예금,2022-03-15,2022-09-11,6,100000000,3.6,만기,영업점
S00003917,C001291,적금,SAV003,신한은행 청년 처음 적금,2022-03-16,2024-03-05,24,12706680,4.5,연장,인터넷
S00006245,C002124,적금,SAV005,NH농협은행 NH1934월복리적금,2022-03-16,2024-03-05,24,6557088,4.2,만기,인터넷
S00002347,C000774,적금,SAV004,KB국민은행 KB 내맘대로 적금,2022-03-16,2023-03-11,12,11300304,3.5,만기,모바일
S00005450,C001835,적금,SAV001,KB국민은행 KB 청년희망적금,2022-03-16,2024-03-05,24,18349992,5.0,해지,영업점
S00003626,C001185,적금,SAV003,신한은행 청년 처음 적금,2022-03-16,2024-03-05,24,7462896,4.5,해지,인터넷
S00000415,C000142,적금,SAV002,하나은행 하나 청년도약계좌,2022-03-16,2023-03-11,12,3698304,4.0,만기,영업점
S00002392,C000785,예금,DEP002,신한은행 쏠편한 정기예금,2022-03-16,2023-03-11,12,34753830,3.2,만기,인터넷
S00004408,C001455,적금,SAV005,NH농협은행 NH1934월복리적금,2022-03-16,2024-03-05,24,22340712,4.2,만기,인터넷
S00001587,C000545,입출금,CHK002,KB국민은행 KB Star 입출금통장,2022-03-16,2032-03-13,0,2650632,0.1,유지,영업점
S00002466,C000805,예금,DEP001,KB국민은행 KB star 정기예금,2022-03-17,2023-03-12,12,100000000,3.5,만기,영업점
S00004906,C001628,예금,DEP003,NH농협은행 NH올원 e예금,2022-03-17,2022-09-13,6,72276465,3.3,만기,인터넷
S00001218,C000426,예금,DEP004,우리은행 WON플러스 예금,2022-03-17,2023-03-12,12,100000000,3.4,만기,영업점
S00005088,C001696,입출금,CHK001,신한은행 쏠편한 입출금 통장,2022-03-17,2032-03-14,0,2471214,0.1,유지,모바일
S00002148,C000715,입출금,CHK001,신한은행 쏠편한 입출금 통장,2022-03-17,2032-03-14,0,4860256,0.1,유지,모바일
S00001105,C000388,적금,SAV003,신한은행 청년 처음 적금,2022-03-17,2024-03-06,24,6488280,4.5,해지,인터넷
S00002231,C000740,예금,DEP002,신한은행 쏠편한 정기예금,2022-03-17,2023-03-12,12,100000000,3.2,만기,인터넷
S00001425,C000497,입출금,CHK002,KB국민은행 KB Star 입출금통장,2022-03-18,2032-03-15,0,3682304,0.1,유지,영업점
S00003727,C001222,적금,SAV004,KB국민은행 KB 내맘대로 적금,2022-03-18,2023-03-13,12,8052420,3.5,연장,모바일
S00002012,C000672,적금,SAV003,신한은행 청년 처음 적금,2022-03-19,2024-03-08,24,15026904,4.5,연장,인터넷
S00001487,C000513,예금,DEP001,KB국민은행 KB star 정기예금,2022-03-19,2023-03-14,12,100000000,3.5,만기,영업점
S00006993,C002390,입출금,CHK002,KB국민은행 KB Star 입출금통장,2022-03-19,2032-03-16,0,1834254,0.1,유지,영업점
S00001664,C000568,예금,DEP004,우리은행 WON플러스 예금,2022-03-19,2023-03-14,12,100000000,3.4,만기,영업점
S00005953,C002021,적금,SAV005,NH농협은행 NH1934월복리적금,2022-03-19,2024-03-08,24,6902544,4.2,만기,인터넷
S00007504,C002569,적금,SAV002,하나은행 하나 청년도약계좌,2022-03-20,2023-03-15,12,1255752,4.0,만기,영업점
S00000067,C000022,적금,SAV001,KB국민은행 KB 청년희망적금,2022-03-20,2024-03-09,24,15099312,5.0,연장,영업점
